Student_ID,Study_Hours,Attendance,Assignments_Score,Previous_Grade,Participation,Internet_Access,Final_Score
5810,0,70,49,45,3,0,40.13136105758008
5811,6,60,32,67,3,0,48.002397076178156
5812,10,62,94,83,2,1,77.6342107613841
5813,1,56,66,62,2,0,38.46445047238641
5814,0,61,64,89,5,1,62.994208782431585
5815,2,99,45,77,4,0,54.26163241586312
5816,3,95,33,76,5,0,51.36509935787124
5817,5,61,32,78,5,1,57.49200353255616
5818,9,75,46,55,1,1,52.56359753531713
5819,4,98,73,64,3,1,62.75897557197701
5820,3,47,92,87,2,1,62.18101907144036
5821,7,86,71,81,3,1,66.5154746499966
5822,10,47,46,94,3,1,59.12871547233248
5823,11,53,53,66,5,1,64.12331505643868
5824,3,77,66,91,3,1,63.06194916797556
5825,9,63,31,57,3,0,47.50021816603896
5826,11,99,43,59,2,1,64.64440829320948
5827,1,61,39,66,3,0,47.65599646974083
5828,2,54,44,71,4,1,54.23555874846927
5829,5,59,66,75,1,0,45.55591222793574
5830,7,66,87,65,1,1,62.87184067302529
5831,7,67,75,47,4,1,68.7257412822454
5832,10,61,82,40,1,0,51.38665039727383
5833,8,70,85,35,3,0,51.237443400312166
5834,6,48,42,42,2,0,34.752972984718355
5835,1,95,64,90,5,0,55.294448251068246
5836,7,62,65,57,3,1,59.98314099837478
5837,6,44,63,81,5,1,58.00587048409079
5838,7,84,53,39,3,1,58.86976236855189
5839,11,78,82,63,3,1,75.06718962089005
5840,2,56,56,56,3,0,44.056235444748474
5841,6,79,41,39,2,0,52.3950478431436
5842,9,44,44,51,2,0,42.34158831098172
5843,8,94,32,52,2,1,51.224743954880786
5844,2,46,57,79,3,1,52.3380218231673
5845,9,47,38,88,3,0,39.53378440179378
5846,5,46,68,73,4,1,54.04311550681053
5847,1,61,59,35,4,0,37.31726741304147
5848,1,83,86,92,5,0,53.549037105074035
5849,4,77,52,65,2,1,47.80954206232524
5850,4,92,59,58,1,1,53.389311838497385
5851,6,60,93,88,5,0,69.87189475021073
5852,11,43,45,50,5,1,66.03981241661978
5853,1,71,65,39,1,0,37.162183188412826
5854,10,94,59,82,1,0,63.55289821395291
5855,6,68,75,66,2,1,62.24092235330795
5856,4,99,49,60,3,1,54.25439862529842
5857,5,98,85,69,5,1,62.70631975479355
5858,7,69,66,87,1,1,58.44103656965028
5859,9,42,91,87,2,1,68.94349500852512
5860,11,44,94,91,5,1,75.54407508088374
5861,3,58,58,77,3,0,49.61088874018556
5862,6,47,72,75,5,0,52.03209048980257
5863,5,76,65,58,1,0,48.81048538739097
5864,9,70,46,78,1,0,65.4671954042584
5865,1,66,83,49,4,0,52.858507120700565
5866,7,52,46,57,2,1,56.82159568565182
5867,9,81,61,45,2,0,57.75903611062458
5868,8,45,45,64,3,1,48.74384489523163
5869,4,40,80,79,5,0,59.482031637121885
5870,9,69,88,64,3,1,69.2754569818721
5871,3,50,52,89,1,1,43.709049606504486
5872,5,91,45,40,5,1,53.654372828763044
5873,7,80,61,80,4,1,65.93099574250076
5874,10,70,95,39,4,1,73.0702643524784
5875,2,55,99,85,5,0,57.99357519300072
5876,9,54,91,82,2,1,75.18492367741825
5877,10,44,59,79,3,1,60.400024466551415
5878,10,54,65,48,4,0,47.202351008734034
5879,0,40,35,64,4,0,32.24463045687831
5880,3,54,74,38,5,1,53.52328693733591
5881,3,75,62,40,4,0,41.81462930186248
5882,0,99,34,73,1,1,39.91246663664289
5883,8,87,85,52,5,1,75.4784610070037
5884,2,93,57,85,1,0,52.90414423654768
5885,4,78,36,73,5,0,55.28023538738982
5886,5,94,88,76,1,0,66.06199965380172
5887,7,47,48,89,3,1,54.06144501456674
5888,5,92,91,90,3,0,67.86394638264271
5889,2,61,72,59,5,0,43.26279485871782
5890,5,66,79,91,3,0,62.80296445775182
5891,0,98,82,93,3,0,68.17291580224804
5892,3,73,67,51,4,0,48.3152460978449
5893,5,69,46,67,5,1,55.713271762472765
5894,6,51,56,72,4,0,57.41819419388891
5895,10,97,66,46,1,1,59.27369176802414
5896,10,99,36,51,4,0,60.7017559761999
5897,9,41,67,59,4,1,57.69744290540997
5898,2,85,58,83,4,1,61.11597387721069
5899,8,90,80,71,5,1,69.02910075638614
5900,11,91,44,51,2,1,53.36042891211824
5901,11,77,45,61,4,0,61.91554614505019
5902,6,61,40,65,2,1,43.62120337740383
5903,0,90,62,48,2,0,45.803504640726565
5904,1,56,49,87,2,0,47.48488478009336
5905,0,74,58,70,4,0,38.93994986183257
5906,10,91,45,56,1,0,56.19061895038542
5907,8,96,46,90,1,0,61.72435308062869
5908,8,81,86,91,4,0,70.71184212745328
5909,6,95,66,39,5,1,68.37996461348712
5910,9,84,47,74,3,0,58.845183341723136
5911,2,91,78,40,5,1,53.5527589858958
5912,4,62,40,74,1,1,42.4059135449242
5913,3,68,86,39,1,0,46.509588732990395
5914,6,68,48,58,2,0,50.556806663041854
5915,8,96,99,56,4,0,78.95302015741791
5916,11,89,82,48,4,0,65.18338722026499
5917,1,58,39,59,2,0,39.81134555359991
5918,7,56,30,54,1,1,47.72337093895579
5919,8,47,30,35,1,0,36.39941156948169
5920,9,89,76,83,3,1,68.39641136709854
5921,9,46,56,69,5,1,59.002714717278636
5922,8,94,54,71,5,0,66.24731534736866
5923,9,50,39,92,4,1,60.83304422718225
5924,6,42,65,86,1,1,46.10377142160276
5925,8,41,75,62,1,0,50.498593422171936
5926,8,58,37,63,2,1,56.22094345708457
5927,2,67,91,92,5,0,66.41418748379326
5928,3,95,58,92,2,1,57.19302349350528
5929,1,67,82,74,2,1,62.63053436118768
5930,9,64,33,42,3,0,40.68798013903782
5931,2,50,78,52,5,1,53.84871709386857
5932,10,79,98,65,1,1,69.36133369010618
5933,10,82,71,55,2,0,65.5198408830928
5934,4,41,94,40,5,1,59.781530562258446
5935,4,51,63,43,1,0,39.176243984828226
5936,5,80,43,64,5,1,63.26508890103878
5937,6,77,82,78,3,0,72.8935317026809
5938,6,51,30,52,5,1,47.8530032151878
5939,0,89,37,64,5,0,46.928943653956644
5940,1,64,47,91,3,0,51.02954861027333
5941,11,76,34,54,2,1,58.8185940782109
5942,8,70,96,94,2,1,72.36946409640055
5943,9,93,51,89,4,0,71.32624453588497
5944,1,56,35,93,4,1,51.37209310993916
5945,5,87,56,44,4,1,59.29597763676269
5946,10,51,66,90,2,1,71.36631603541117
5947,10,69,64,47,1,1,57.11965526790377
5948,0,41,65,75,2,1,47.32809942740113
5949,2,55,90,36,4,1,58.460515438651626
5950,1,40,30,89,4,1,45.97394475846592
5951,2,91,77,39,1,0,44.38496136553911
5952,4,73,96,67,1,1,56.70058384674452
5953,10,84,68,35,3,0,56.77052310351356
5954,9,87,32,90,5,0,77.22041862418025
5955,5,40,55,71,5,0,62.2495189506505
5956,8,90,98,92,2,0,80.54624645058612
5957,11,75,84,46,2,1,70.56739482804866
5958,10,91,32,75,3,0,56.44183357222467
5959,9,42,85,62,4,1,65.12115828368802
5960,11,73,57,52,1,0,57.997300635079874
5961,11,51,72,70,2,1,67.6619608045667
5962,3,95,59,64,3,1,57.55699420405827
5963,6,97,47,76,4,0,58.50831042534256
5964,5,84,34,88,2,0,60.49135224714073
5965,1,66,90,88,1,0,52.47758206783651
5966,9,89,30,72,3,0,57.57643374333038
5967,10,76,93,55,3,1,70.17365726516483
5968,10,94,43,73,3,1,70.12673812024795
5969,10,64,70,93,1,0,64.73670153651938
5970,7,51,97,41,3,1,68.99945863031665
5971,6,90,82,39,1,1,56.261987760582926
5972,6,72,60,92,4,1,61.74935207496578
5973,7,48,88,69,1,1,58.01858723258494
5974,11,40,95,49,2,0,64.17914160879428
5975,11,95,66,43,1,1,60.461935201133706
5976,10,89,79,82,3,1,74.67264148786496
5977,0,62,95,89,4,0,64.64846339175298
5978,0,67,43,52,3,0,43.80357074182312
5979,7,42,44,85,4,1,55.56481226604449
5980,3,77,54,46,1,0,41.32134249581651
5981,4,93,37,61,3,0,46.28145735173959
5982,7,75,87,48,1,1,57.6451977131183
5983,4,95,85,91,5,1,82.3674661078936
5984,9,83,43,47,3,0,50.41348189034889
5985,3,83,71,64,2,1,52.24489009527052
5986,11,44,42,70,2,1,54.10187362162278
5987,5,94,48,87,3,0,68.3413040197831
5988,11,68,63,83,5,1,82.19579425677652
5989,4,92,75,86,3,0,63.69479191939597
5990,6,52,84,75,5,1,70.57293317782097
5991,9,83,93,43,5,0,63.64909324592946
5992,6,43,86,68,3,0,57.323467148756194
5993,3,45,93,46,3,1,51.354939836897834
5994,11,90,34,84,1,0,70.90543459547517
5995,4,77,72,59,2,1,57.51337614979563
5996,2,45,46,84,2,1,54.78421631734536
5997,3,50,75,56,3,0,40.03844129357471
5998,3,66,62,39,1,0,42.79703056834223
5999,2,93,98,49,4,0,62.438548176576916
6000,9,85,44,77,1,0,59.12968660134433
6001,4,98,71,81,1,0,55.575474349790525
6002,4,74,44,52,2,1,49.702683320786875
6003,10,79,94,89,1,1,76.99535262142993
6004,6,43,92,47,1,0,47.17428526197817
6005,3,66,85,49,5,1,58.33423981702893
6006,3,55,72,59,5,1,56.78222003259919
6007,8,57,99,68,4,0,64.08498572596153
6008,5,46,63,36,1,1,46.875620797832376
6009,3,50,95,55,3,0,49.96307477616135
6010,1,47,98,57,1,1,42.44073616050569
6011,5,98,49,51,5,0,49.36891534354358
6012,1,91,43,38,2,0,40.87348691496637
6013,4,45,97,75,4,1,61.646411531702924
6014,5,95,70,82,4,1,64.16614331095998
6015,3,87,88,35,2,1,63.375667488757045
6016,2,44,79,41,1,0,36.584113357772274
6017,6,96,68,87,4,0,62.17448174078012
6018,1,45,59,65,1,0,28.93604075425022
6019,10,77,66,69,3,1,65.82614940779821
6020,5,99,76,55,2,0,54.950248952940875
6021,3,41,74,94,1,1,53.67232105749445
6022,5,70,86,46,3,0,62.37576371652571
6023,3,78,33,39,5,1,45.026231586382956
6024,3,71,35,37,3,0,39.677744090794654
6025,3,48,44,93,3,1,51.18882703736923
6026,8,54,74,46,4,1,66.52960887708764
6027,6,60,89,91,1,0,60.152501814466675
6028,2,85,57,44,3,1,57.216696011869715
6029,2,92,61,80,1,1,51.598904339491924
6030,5,67,77,84,4,0,70.57562570394232
6031,5,84,48,93,4,1,62.2456341896744
6032,3,66,60,64,3,1,62.46195763158312
6033,8,44,89,51,2,0,39.13464571830916
6034,3,56,73,90,5,1,68.21142019295017
6035,8,76,52,78,5,0,68.78352195221737
6036,3,97,56,77,1,1,60.21263648043518
6037,1,63,30,53,3,0,40.23099914082666
6038,1,70,51,52,1,0,31.273298674821042
6039,4,74,37,60,2,0,47.322282673393765
6040,3,80,98,62,1,1,53.94880820186743
6041,6,80,53,83,5,1,64.5101200032286
6042,10,93,62,66,4,0,68.58590042163969
6043,4,43,41,89,3,0,47.6692816712158
6044,5,59,33,73,4,1,55.519088619494084
6045,9,82,93,54,2,0,63.70198945853258
6046,3,56,89,55,5,0,55.51751023077585
6047,11,85,38,80,4,0,67.52388616863956
6048,1,49,71,78,2,1,52.46933728731011
6049,9,76,82,92,1,1,70.33932295356075
6050,8,60,89,50,4,0,59.44071119970591
6051,9,60,43,46,1,1,44.90480744155391
6052,6,99,80,35,3,0,59.49232172261584
6053,3,88,94,80,1,1,74.1593907856645
6054,2,55,56,66,3,0,46.597367510355866
6055,9,72,51,48,1,1,55.244414062836555
6056,2,49,51,48,4,0,29.70209892506095
6057,8,83,93,53,2,0,59.278863241050026
6058,4,57,53,35,1,1,45.94358153705963
6059,2,72,59,59,1,1,48.74176091505836
6060,4,68,69,76,1,1,58.103549335383725
6061,1,70,52,83,4,0,52.663058551704395
6062,10,63,39,79,2,0,56.80318401298074
6063,3,99,62,89,2,1,62.53875584843541
6064,9,51,34,47,5,1,57.942637862292365
6065,1,59,56,87,4,0,44.568530539856404
6066,1,45,91,38,4,1,43.26801004746052
6067,11,47,54,94,5,1,69.58338052467361
6068,7,53,95,54,5,1,72.5177709331545
6069,0,44,49,38,2,0,30.249980601470906
6070,6,93,72,75,1,0,55.222036580238665
6071,4,75,96,40,5,0,57.970513307770865
6072,10,93,87,94,1,1,67.4720133955247
6073,7,87,70,82,4,1,70.20751412073366
6074,0,77,93,60,4,1,55.098088237157086
6075,10,42,75,76,1,1,49.79548410045798
6076,6,75,89,61,1,1,53.049021494050855
6077,4,61,44,56,4,0,47.537975272441265
6078,3,47,56,63,1,0,38.23013227947493
6079,6,53,87,83,5,0,74.1530098812913
6080,9,46,53,73,3,0,57.47737554311035
6081,1,43,64,74,3,1,47.51534968713485
6082,11,58,52,36,2,0,43.666364737721054
6083,0,82,37,70,1,0,38.23862046522335
6084,0,86,45,87,5,1,67.74009163555378
6085,10,63,99,57,1,1,66.08710655954242
6086,11,55,90,53,2,1,62.14115856072865
6087,0,45,87,50,5,0,46.382679407187396
6088,11,83,58,58,4,1,65.43167488433963
6089,4,47,92,68,4,0,58.21486798608104
6090,9,64,55,59,3,1,58.836136646676835
6091,6,71,38,45,5,1,62.23002045819995
6092,1,64,48,39,4,1,42.47033075417962
6093,9,49,54,54,1,1,47.441056011059445
6094,7,82,53,94,5,0,58.529251755264795
6095,3,80,68,48,4,0,63.92997039224531
6096,11,97,76,55,2,1,66.62876712150617
6097,2,56,90,60,3,0,49.55901962933283
6098,9,99,58,78,1,1,60.23628305105308
6099,10,85,49,86,1,0,58.24204901752874
6100,7,42,34,72,5,0,40.876871875123165
6101,1,48,65,49,5,1,41.90550257118995
6102,10,91,91,76,1,1,83.14089750972884
6103,10,97,79,55,4,0,68.27702938119161
6104,2,99,49,50,2,1,48.29924027354033
6105,11,57,40,45,5,1,65.19478515678799
6106,2,88,49,82,3,0,46.75203393330306
6107,9,69,35,86,2,0,61.01817918530586
6108,10,44,74,48,2,0,55.374507583152635
6109,0,91,55,55,3,0,51.08290642966315
6110,5,71,52,50,5,0,52.826873458798374
6111,1,92,34,36,1,0,28.18125183744892
6112,0,66,54,76,1,0,38.082670772879545
6113,1,60,33,36,2,1,33.40561151284552
6114,11,63,39,62,2,0,58.14983321211379
6115,5,77,63,91,2,0,56.824635193602525
6116,3,42,87,39,2,0,43.15374670333062
6117,5,55,37,42,3,1,45.624308886170745
6118,11,54,81,43,5,0,64.91103846995738
6119,8,64,57,51,1,1,49.71929170936311
6120,9,47,38,53,1,1,44.42365196835773
6121,11,80,63,82,3,0,60.899781562979946
6122,9,43,88,76,4,0,53.66020902497331
6123,7,71,46,60,1,1,52.83695689931727
6124,0,84,62,65,3,1,47.91498114716255
6125,7,95,85,90,2,1,79.12560951680592
6126,8,98,90,68,1,1,66.6065305164324
6127,5,74,66,63,4,1,61.30625387006814
6128,9,92,42,44,3,1,63.56254959964419
6129,4,69,58,74,3,0,58.278466664431065
6130,5,78,69,92,1,1,68.9541243981523
6131,5,87,84,45,2,1,68.07274845199207
6132,8,88,43,93,5,1,75.31310315274608
6133,3,69,37,67,1,0,44.42109292654771
6134,1,56,61,65,1,1,46.69415805909237
6135,10,58,40,56,4,0,54.139285605925984
6136,10,91,98,88,5,0,89.30328432953654
6137,8,70,79,63,2,0,59.35141102400382
6138,1,56,66,75,3,0,37.17059174687813
6139,9,95,74,55,3,1,70.4473496645838
6140,8,41,98,74,3,0,61.364369399706035
6141,1,98,95,46,1,1,58.36520866605678
6142,11,76,55,50,4,1,66.83253284043455
6143,7,87,59,77,5,1,76.99294659809337
6144,8,68,67,60,5,1,69.3188822681741
6145,11,69,56,89,1,0,60.25452223143851
6146,9,93,80,64,2,1,73.64396159448829
6147,8,82,44,57,2,0,47.55323896014897
6148,9,61,91,67,5,0,62.281784302321995
6149,8,77,59,58,5,1,72.66198446458277
6150,1,50,61,40,1,1,36.85977229582099
6151,3,72,79,80,5,0,55.23195516891026
6152,6,58,36,68,4,1,51.982558606646194
6153,11,42,68,53,2,1,63.712491855229715
6154,1,79,90,57,4,0,64.87215122650699
6155,0,61,45,59,1,0,34.19478506128071
6156,2,57,66,63,3,1,53.00776643912481
6157,11,84,82,87,1,1,66.76154868662735
6158,3,69,52,50,1,0,42.818317995445405
6159,7,40,88,36,3,0,50.06176970655479
6160,5,59,57,63,5,1,64.83062567305534
6161,10,88,98,92,3,0,77.12785990120555
6162,1,44,80,67,5,1,53.46270356392404
6163,8,51,97,52,2,0,52.71326495315616
6164,1,50,40,78,4,1,51.27025196443083
6165,11,63,64,88,2,1,79.16086764142922
6166,4,97,40,43,2,1,47.35352163385353
6167,11,57,46,36,2,0,46.255177401279816
6168,3,47,84,89,2,0,41.93519641571915
6169,6,68,55,39,2,1,50.92145415004015
6170,7,95,76,84,3,1,73.87147530651656
6171,4,61,55,88,2,1,65.84637553587687
6172,9,95,86,54,2,0,67.74624154514323
6173,4,84,77,38,1,1,49.99077614356902
6174,1,41,55,39,1,0,40.442738283411586
6175,7,62,70,51,1,1,51.98606657906159
6176,1,55,57,39,2,0,37.92452872855316
6177,9,83,48,84,2,1,55.46540962784462
6178,11,47,30,42,3,0,47.542519427357455
6179,5,43,63,66,2,1,52.19360467926057
6180,7,53,70,59,5,0,52.13378189920905
6181,5,48,94,59,1,1,47.00737797742102
6182,3,50,33,92,4,0,51.10993110820699
6183,3,87,43,88,1,1,61.55954803441792
6184,5,77,92,59,3,0,50.178612428606485
6185,3,83,50,76,3,1,48.95077832070439
6186,7,90,93,65,2,1,59.368936042754726
6187,8,55,55,93,5,1,69.79518295832727
6188,0,52,98,62,2,1,45.51840637737298
6189,3,75,53,89,1,1,54.67992672642966
6190,3,83,39,81,4,0,56.29585112989624
6191,1,75,61,49,2,0,39.729949157250815
6192,5,56,60,77,3,0,50.90840513127427
6193,2,53,44,85,4,1,52.872534810768435
6194,6,68,79,89,2,0,62.75949924390142
6195,10,97,32,94,4,1,72.95574312298095
6196,10,56,64,61,3,0,53.972568808731815
6197,4,40,83,73,3,1,58.60433835916341
6198,3,59,55,48,2,1,47.878310142378425
6199,4,72,64,47,2,1,60.14191185429755
6200,7,93,57,66,2,1,65.23084282418493
6201,2,41,45,78,2,0,34.26504161341159
6202,6,56,77,69,1,1,51.124015233445704
6203,5,62,98,82,5,1,68.00638525145402
6204,11,61,51,78,2,1,51.886348745036024
6205,0,40,41,48,3,0,23.308513413527784
6206,6,51,87,78,2,0,56.706212583393125
6207,6,52,68,70,1,1,48.32032522978877
6208,11,53,65,87,1,1,74.3178845537586
6209,0,49,35,73,3,1,42.39541683660105
6210,8,51,77,39,3,1,63.97638582025586
6211,5,96,37,81,4,0,50.20986395453328
6212,11,61,99,42,2,0,57.47636476559988
6213,1,57,84,44,1,0,41.922901219825754
6214,4,78,90,36,4,0,58.21257077967675
6215,10,58,39,65,2,0,49.48036222779701
6216,3,69,77,87,3,0,54.45079499426842
6217,6,54,95,73,5,0,61.80074495096356
6218,7,78,53,94,5,1,62.845370480470635
6219,10,53,57,59,4,1,59.253281518970155
6220,10,48,63,68,5,0,55.72497029708104
6221,0,44,86,49,4,0,40.27551831791772
6222,4,72,96,90,1,1,58.30755265994254
6223,2,87,55,76,3,1,47.06144155604199
6224,0,44,92,51,5,1,52.26351136102483
6225,11,63,51,56,3,0,61.91808917544015
6226,2,47,65,81,1,0,37.132113814250154
6227,5,58,66,82,1,0,44.411008002061
6228,6,91,32,67,1,0,44.40215987817749
6229,7,51,93,40,2,0,51.221229484080084
6230,10,47,52,92,3,0,61.94304396411948
6231,3,47,87,52,1,0,40.738074530130895
6232,2,94,41,64,1,0,37.204770999970954
6233,4,77,81,37,2,0,52.26140942159822
6234,8,59,40,65,3,0,48.776313796799045
6235,5,97,38,85,4,0,63.00290201846305
6236,8,68,34,46,2,0,49.002177802344725
6237,5,80,99,44,3,1,60.67895571551723
6238,1,73,47,88,5,0,51.57649192377664
6239,4,57,94,92,1,0,51.95171773718339
6240,11,40,83,70,2,0,55.03574941302843
6241,10,50,38,90,4,0,59.27594279575479
6242,8,86,89,40,2,1,66.48113280637196
6243,7,83,38,65,3,1,63.8641440623972
6244,6,74,73,70,3,1,62.65617338124899
6245,0,90,40,67,2,1,50.38978364601266
6246,3,91,32,44,2,0,41.85931366636639
6247,11,71,34,72,1,0,52.97179571793562
6248,6,90,61,60,5,1,74.08480265835904
6249,10,81,51,50,4,0,57.30497454290719
6250,6,55,83,58,4,1,63.714653035564545
6251,5,45,82,75,1,1,59.95536761732355
6252,7,48,91,58,3,0,47.428220215988134
6253,10,79,79,43,4,0,72.20948058173391
6254,5,61,55,59,1,1,47.90145244369089
6255,9,87,96,78,5,0,61.738529878659946
6256,2,47,83,57,3,1,52.891203226946395
6257,3,95,70,88,2,0,60.968513187549064
6258,2,71,37,37,5,0,44.239025990384725
6259,0,65,53,66,4,1,43.26717178948976
6260,9,93,42,44,1,1,63.72426982111833
6261,4,57,89,81,2,0,62.730734373175146
6262,0,76,43,69,4,0,42.15608379939843
6263,0,91,75,56,4,0,52.56908627748517
6264,1,51,34,48,2,0,27.119114953870834
6265,3,77,42,59,1,0,48.395477659318836
6266,5,73,53,93,3,1,66.13186695744527
6267,7,43,45,88,4,1,56.75010644666698
6268,2,55,58,49,5,0,49.19608679929119
6269,0,63,48,64,4,1,42.0003450354697
6270,2,53,89,65,4,0,58.61041589492601
6271,11,56,91,48,4,0,62.70534170354158
6272,2,90,77,42,5,1,55.553056036084364
6273,4,70,61,42,1,1,43.7026841763937
6274,10,43,75,65,4,0,57.40339618010589
6275,11,89,98,71,4,1,84.72372316012297
6276,11,83,85,71,2,0,70.19392947738787
6277,3,73,62,37,4,0,43.92023430056772
6278,3,77,52,67,4,0,49.79360316175623
6279,8,77,90,46,3,1,75.91580716361453
6280,6,42,33,66,3,1,41.011195957231216
6281,3,47,94,66,2,0,57.913206944793835
6282,2,51,31,55,1,0,29.838577539306048
6283,5,74,87,77,4,0,70.44625067928119
6284,2,41,57,44,1,1,35.5630930110975
6285,5,92,62,78,4,0,59.120576119946456
6286,10,68,52,75,1,1,63.50714169217432
6287,10,62,60,76,5,0,64.46866912020894
6288,11,72,77,91,4,1,79.6773837295909
6289,8,89,75,60,3,1,72.80369576764288
6290,5,57,74,47,1,1,48.07338591058436
6291,11,79,61,43,2,0,56.0168514773222
6292,3,97,80,67,5,0,64.8229832592812
6293,4,61,76,65,3,0,48.386960148857625
6294,5,53,90,90,5,0,69.46147106728301
6295,10,68,79,46,5,0,65.67792945229206
6296,2,84,64,90,1,1,56.445052564179214
6297,7,54,44,92,1,1,53.84078830734753
6298,3,54,66,57,4,1,51.36784807154128
6299,7,84,85,59,5,1,77.81769606107181
6300,9,43,88,63,4,0,54.98334033741913
6301,9,75,54,67,5,1,65.29071358481633
6302,2,44,49,52,5,1,46.176999533400966
6303,9,42,77,75,4,0,64.97683556152217
6304,6,51,49,78,3,0,59.084833580553635
6305,10,59,44,46,4,0,59.26375145625351
6306,11,83,91,90,2,1,87.33012245822503
6307,8,59,43,92,2,0,39.9295577656772
6308,3,78,50,70,2,1,50.217845425443066
6309,7,78,79,38,2,1,59.92913655543079
6310,2,40,98,47,3,1,47.97557302367659
6311,6,83,44,65,2,0,50.2838401177748
6312,2,42,92,56,3,0,45.1935822443118
6313,11,86,72,80,3,1,76.11903057895519
6314,6,48,56,71,4,1,59.44335454703548
6315,10,93,90,90,1,0,63.74220520269049
6316,9,93,83,73,2,1,69.67795909102486
6317,9,59,88,92,1,0,60.37689109415235
6318,10,97,68,64,2,0,66.37335491532575
6319,10,48,64,90,1,0,59.63642357557434
6320,5,70,38,68,1,1,46.02055463508083
6321,1,85,89,65,3,0,53.8529100408267
6322,10,67,91,40,2,0,55.29366239936386
6323,2,74,97,89,2,1,65.80191231755622
6324,5,79,45,60,2,1,47.7870058858947
6325,3,77,45,83,1,1,58.54325389903455
6326,5,83,61,79,4,1,70.59810222035674
6327,0,41,67,47,2,1,35.56450848627074
6328,9,42,68,63,3,1,54.06955394440448
6329,11,53,91,84,1,0,64.99625530433066
6330,0,56,92,60,1,0,41.64479946639933
6331,2,74,45,73,3,0,43.177501750875734
6332,7,43,83,56,5,1,58.30722315365324
6333,7,86,44,86,5,1,62.96628407879192
6334,10,69,47,38,4,1,55.1172356371443
6335,3,93,33,69,4,0,44.62965199799863
6336,5,97,66,39,5,0,54.27151340101315
6337,7,78,69,62,5,1,57.71395805845556
6338,6,90,92,94,1,1,73.29580748268016
6339,10,53,97,55,5,1,76.28375922404307
6340,6,87,46,43,4,1,53.88290734647656
6341,3,66,77,44,5,1,52.897823423533225
6342,8,52,48,91,3,1,69.97570732618904
6343,11,94,68,89,5,0,85.20220294797657
6344,9,59,94,74,4,0,64.26659824556788
6345,5,88,82,67,2,0,65.56710466560678
6346,11,88,47,74,4,0,65.96423349521925
6347,10,63,68,77,5,0,69.5835074147382
6348,2,49,89,39,1,0,39.93991957350947
6349,4,46,64,43,1,0,25.068384629660223
6350,4,91,63,51,3,0,59.25516627492132
6351,4,56,44,67,1,0,44.93239251962884
6352,7,61,48,51,5,0,54.26085910577939
6353,8,98,92,40,2,0,53.30276272006654
6354,8,83,55,61,2,1,59.97197263995182
6355,5,50,78,61,1,0,49.188802693017685
6356,5,81,33,80,5,0,56.75040636452051
6357,8,62,95,48,1,1,62.40386572148157
6358,3,93,46,39,4,0,43.25373780334451
6359,5,99,30,51,3,0,50.705487600272356
6360,3,61,38,38,4,1,46.36989042829359
6361,10,79,39,75,2,0,57.49099027442697
6362,0,86,78,41,4,0,41.90394107055586
6363,6,93,77,71,2,0,60.04593932718199
6364,9,57,77,48,3,0,64.32884467575286
6365,10,94,44,86,3,1,79.46059327871075
6366,11,84,74,47,2,1,62.521851195729184
6367,5,65,31,63,5,1,53.90968852360962
6368,8,87,87,83,1,0,70.8249331629149
6369,6,69,67,89,3,0,61.225377655707106
6370,6,52,32,68,3,1,48.91276391878241
6371,1,43,88,68,1,0,45.43399980606417
6372,11,82,92,72,3,1,74.16403119192147
6373,10,66,72,73,3,1,66.43751253714225
6374,8,90,33,82,5,1,76.0277990469953
6375,9,79,72,59,4,0,62.381130893361735
6376,8,49,90,69,4,0,68.65178635286904
6377,5,83,78,54,1,0,57.72212793583717
6378,2,67,93,65,2,0,54.814846158351884
